SEQUENCE_ID,STEP_INDEX,STEP
dev_mosfet_seq_0303_t80,77,MEASURE VIA RESISTANCE
dev_mosfet_seq_0303_t80,78,DEPOSIT METAL 1
dev_mosfet_seq_0303_t80,79,ANNEAL METAL 1
dev_mosfet_seq_0303_t80,80,MEASURE METAL THICKNESS
dev_mosfet_seq_0303_t80,81,SPIN COAT PHOTORESIST
dev_mosfet_seq_0303_t80,82,SOFT BAKE
dev_mosfet_seq_0303_t80,83,ALIGN MASK LEVEL 4
dev_mosfet_seq_0303_t80,84,EXPOSE LITHO LEVEL 4
dev_mosfet_seq_0303_t80,85,DEVELOP PHOTORESIST
dev_mosfet_seq_0303_t80,86,METAL PATTERN INSPECTION
dev_mosfet_seq_0303_t80,87,METAL ETCH
dev_mosfet_seq_0303_t80,88,STRIP PHOTORESIST
dev_mosfet_seq_0303_t80,89,CLEAN AFTER METAL ETCH
dev_mosfet_seq_0303_t80,90,MEASURE LINE WIDTH
dev_mosfet_seq_0303_t80,91,DEPOSIT PASSIVATION
dev_mosfet_seq_0303_t80,92,CURE PASSIVATION
dev_mosfet_seq_0303_t80,93,MEASURE PASSIVATION QUALITY
dev_mosfet_seq_0303_t80,94,OPEN BOND PAD WINDOW
dev_mosfet_seq_0303_t80,95,OPEN PAD WINDOW LITHO
dev_mosfet_seq_0303_t80,96,DEVELOP PAD WINDOW
dev_mosfet_seq_0303_t80,97,PASSIVATION ETCH
dev_mosfet_seq_0303_t80,98,SOFT BAKE
dev_mosfet_seq_0303_t80,99,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,100,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,101,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,102,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,103,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,104,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,105,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,106,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,107,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,108,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,109,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,110,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,111,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,112,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,113,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,114,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,115,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,116,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,117,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,118,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,119,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,120,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,121,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,122,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,123,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,124,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,125,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,126,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,127,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,128,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,129,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,130,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,131,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,132,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,133,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,134,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,135,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,136,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,137,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,138,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,139,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,140,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,141,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,142,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,143,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,144,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,145,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,146,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,147,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,148,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,149,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,150,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,151,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,152,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,153,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,154,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,155,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,156,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,157,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,158,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,159,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,160,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,161,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,162,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,163,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,164,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,165,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,166,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,167,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,168,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,169,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,170,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,171,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,172,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,173,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,174,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,175,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,176,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,177,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,178,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,179,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,180,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,181,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,182,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,183,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,184,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,185,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,186,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,187,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,188,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,189,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,190,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,191,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,192,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,193,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,194,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,195,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,196,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,197,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,198,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,199,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,200,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,201,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,202,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,203,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,204,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,205,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,206,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,207,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,208,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,209,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,210,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,211,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,212,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,213,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,214,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,215,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,216,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,217,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,218,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,219,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,220,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,221,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,222,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,223,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,224,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,225,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,226,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,227,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,228,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,229,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,230,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,231,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,232,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,233,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,234,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,235,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,236,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,237,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,238,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,239,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,240,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,241,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,242,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,243,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,244,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,245,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,246,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,247,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,248,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,249,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,250,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,251,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,252,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,253,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,254,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,255,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,256,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,257,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,258,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,259,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,260,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,261,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,262,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,263,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,264,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,265,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,266,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,267,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,268,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,269,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,270,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,271,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,272,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,273,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,274,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,275,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,276,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,277,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,278,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,279,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,280,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,281,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,282,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,283,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,284,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,285,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,286,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,287,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,288,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,289,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,290,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,291,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,292,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,293,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,294,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,295,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,296,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,297,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,298,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,299,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,300,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,301,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,302,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,303,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,304,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,305,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,306,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,307,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,308,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,309,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,310,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,311,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,312,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,313,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,314,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,315,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,316,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,317,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,318,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,319,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,320,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,321,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,322,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,323,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,324,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,325,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,326,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,327,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,328,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,329,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,330,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,331,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,332,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,333,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,334,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,335,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,336,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,337,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,338,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,339,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,340,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,341,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,342,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,343,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,344,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,345,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,346,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,347,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,348,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,349,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,350,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,351,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,352,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,353,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,354,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,355,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,356,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,357,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,358,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,359,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,360,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,361,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,362,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,363,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,364,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,365,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,366,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,367,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,368,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,369,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,370,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,371,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,372,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,373,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,374,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,375,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,376,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,377,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,378,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,379,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,380,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,381,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,382,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,383,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,384,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,385,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,386,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,387,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,388,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,389,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,390,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,391,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,392,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,393,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,394,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,395,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,396,BACKSIDE ANNEAL
dev_mosfet_seq_0303_t80,397,BACKSIDE ANNEAL
dev_mosfet_seq_0222_t60,0,RECEIVE WAFER LOT
dev_mosfet_seq_0222_t60,1,LOT IDENTIFICATION
dev_mosfet_seq_0222_t60,2,INITIAL WAFER INSPECTION
dev_mosfet_seq_0222_t60,3,MEASURE THICKNESS
dev_mosfet_seq_0222_t60,4,MEASURE SURFACE PARTICLES
dev_mosfet_seq_0222_t60,5,PRE CLEAN WAFER
dev_mosfet_seq_0222_t60,6,WET CLEAN RCA1
dev_mosfet_seq_0222_t60,7,WET CLEAN RCA2
dev_mosfet_seq_0222_t60,8,HF DIP
dev_mosfet_seq_0222_t60,9,DRY WAFER
dev_mosfet_seq_0222_t60,10,SUBSTRATE CHECK
dev_mosfet_seq_0222_t60,11,EPITAXY PREP
dev_mosfet_seq_0222_t60,12,EPITAXIAL DEPOSITION
dev_mosfet_seq_0222_t60,13,MEASURE EPITAXY THICKNESS
dev_mosfet_seq_0222_t60,14,MEASURE RESISTIVITY
dev_mosfet_seq_0222_t60,15,EPITAXY ANNEAL
dev_mosfet_seq_0222_t60,16,WAFER SURFACE CLEAN
dev_mosfet_seq_0222_t60,17,THERMAL OXIDATION
dev_mosfet_seq_0222_t60,18,MEASURE OXIDE THICKNESS
dev_mosfet_seq_0222_t60,19,SPIN COAT PHOTORESIST
dev_mosfet_seq_0222_t60,20,SOFT BAKE
dev_mosfet_seq_0222_t60,21,ALIGN MASK LEVEL 1
dev_mosfet_seq_0222_t60,22,EXPOSE LITHO LEVEL 1
dev_mosfet_seq_0222_t60,23,POST EXPOSE BAKE
dev_mosfet_seq_0222_t60,24,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,25,PATTERN INSPECTION LEVEL 1
dev_mosfet_seq_0222_t60,26,HARD BAKE
dev_mosfet_seq_0222_t60,27,OXIDE ETCH
dev_mosfet_seq_0222_t60,28,STRIP RESIST
dev_mosfet_seq_0222_t60,29,CLEAN AFTER ETCH
dev_mosfet_seq_0222_t60,30,IMPLANT WELL
dev_mosfet_seq_0222_t60,31,PRE ANNEAL CHECK
dev_mosfet_seq_0222_t60,32,DRIVE IN DIFFUSION
dev_mosfet_seq_0222_t60,33,RAPID THERMAL ANNEAL
dev_mosfet_seq_0222_t60,34,MEASURE JUNCTION DEPTH
dev_mosfet_seq_0222_t60,35,THERMAL OXIDATION
dev_mosfet_seq_0222_t60,36,GATE OXIDE PREP
dev_mosfet_seq_0222_t60,37,GATE OXIDE GROWTH
dev_mosfet_seq_0222_t60,38,MEASURE GATE OXIDE THICKNESS
dev_mosfet_seq_0222_t60,39,DEPOSIT POLYSILICON
dev_mosfet_seq_0222_t60,40,POLYSILICON ANNEAL
dev_mosfet_seq_0222_t60,41,MEASURE POLY THICKNESS
dev_mosfet_seq_0222_t60,42,SPIN COAT PHOTORESIST
dev_mosfet_seq_0222_t60,43,SOFT BAKE
dev_mosfet_seq_0222_t60,44,ALIGN MASK LEVEL 2
dev_mosfet_seq_0222_t60,45,EXPOSE LITHO LEVEL 2
dev_mosfet_seq_0222_t60,46,POST EXPOSE BAKE
dev_mosfet_seq_0222_t60,47,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,48,POLY PATTERN INSPECTION
dev_mosfet_seq_0222_t60,49,POLYSILICON ETCH
dev_mosfet_seq_0222_t60,50,STRIP RESIST
dev_mosfet_seq_0222_t60,51,CLEAN AFTER POLY ETCH
dev_mosfet_seq_0222_t60,52,MEASURE GATE CD
dev_mosfet_seq_0222_t60,53,IMPLANT SOURCE DRAIN
dev_mosfet_seq_0222_t60,54,LIGHT ANNEAL
dev_mosfet_seq_0222_t60,55,MEASURE SHEET RESISTANCE
dev_mosfet_seq_0222_t60,56,DEPOSIT SPACER DIELECTRIC
dev_mosfet_seq_0222_t60,57,ANISOTROPIC ETCH SPACER
dev_mosfet_seq_0222_t60,58,MEASURE SPACER WIDTH
dev_mosfet_seq_0222_t60,59,IMPLANT LDD
dev_mosfet_seq_0222_t60,60,PRE ANNEAL CHECK
dev_mosfet_seq_0222_t60,61,RAPID THERMAL ANNEAL
dev_mosfet_seq_0222_t60,62,DEPOSIT INTERLAYER DIELECTRIC
dev_mosfet_seq_0222_t60,63,DENSIFY OXIDE
dev_mosfet_seq_0222_t60,64,MEASURE DIELECTRIC THICKNESS
dev_mosfet_seq_0222_t60,65,CMP INTERLAYER DIELECTRIC
dev_mosfet_seq_0222_t60,66,MEASURE PLANARITY
dev_mosfet_seq_0222_t60,67,SPIN COAT PHOTORESIST
dev_mosfet_seq_0222_t60,68,SOFT BAKE
dev_mosfet_seq_0222_t60,69,ALIGN MASK LEVEL 3
dev_mosfet_seq_0222_t60,70,EXPOSE LITHO LEVEL 3
dev_mosfet_seq_0222_t60,71,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,72,VIA OPENING INSPECTION
dev_mosfet_seq_0222_t60,73,VIA ETCH THROUGH DIELECTRIC
dev_mosfet_seq_0222_t60,74,STRIP PHOTORESIST
dev_mosfet_seq_0222_t60,75,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,76,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,77,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,78,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,79,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,80,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,81,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,82,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,83,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,84,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,85,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,86,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,87,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,88,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,89,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,90,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,91,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,92,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,93,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,94,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,95,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,96,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,97,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,98,DEVELOP PHOTORESIST
dev_mosfet_seq_0222_t60,99,BACKSIDE ANNEAL
dev_mosfet_seq_0222_t60,100,BACKSIDE ANNEAL
