SEQUENCE_ID,RANK,STEP
dev_igbt_seq_0683_t80,5,CURE PASSIVATION
dev_igbt_seq_0146_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0146_t60,2,CURE PASSIVATION
dev_igbt_seq_0146_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0146_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0146_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0146_t80,1,CURE PASSIVATION
dev_igbt_seq_0146_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0146_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0146_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0146_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0371_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0371_t60,2,CURE PASSIVATION
dev_igbt_seq_0371_t60,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0371_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0371_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0371_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0371_t80,2,CURE PASSIVATION
dev_igbt_seq_0371_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0371_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0371_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0083_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0083_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0083_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0083_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0083_t60,5,CURE PASSIVATION
dev_igbt_seq_0083_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,2,CURE PASSIVATION
dev_igbt_seq_0083_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0083_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0083_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0995_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0995_t60,3,CURE PASSIVATION
dev_igbt_seq_0995_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0995_t80,1,CURE PASSIVATION
dev_igbt_seq_0995_t80,2,DIELECTRIC ETCH VIA
dev_igbt_seq_0995_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0995_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0099_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0099_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0099_t60,3,DEVELOP PHOTORESIST
dev_igbt_seq_0099_t60,4,CURE PASSIVATION
dev_igbt_seq_0099_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0099_t80,1,CURE PASSIVATION
dev_igbt_seq_0099_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0099_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0099_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0099_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0894_t60,1,CURE PASSIVATION
dev_igbt_seq_0894_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0894_t60,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0894_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0894_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0894_t80,1,CURE PASSIVATION
dev_igbt_seq_0894_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0894_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0894_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0894_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0318_t60,1,SOFT BAKE
dev_igbt_seq_0318_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0318_t60,3,CURE PASSIVATION
dev_igbt_seq_0318_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0318_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0318_t80,1,SOFT BAKE
dev_igbt_seq_0318_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0318_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0318_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0318_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0227_t60,1,CURE PASSIVATION
dev_igbt_seq_0227_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0227_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0227_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0227_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0227_t80,1,CURE PASSIVATION
dev_igbt_seq_0227_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0227_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0227_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0227_t80,5,DEVELOP PHOTORESIST
dev_igbt_seq_0223_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0223_t60,2,OPEN BOND PAD WINDOW
dev_igbt_seq_0223_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0223_t60,4,POST EXPOSE BAKE
dev_igbt_seq_0223_t60,5,CURE PASSIVATION
dev_igbt_seq_0223_t80,1,CURE PASSIVATION
dev_igbt_seq_0223_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0223_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0223_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0223_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0298_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0298_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0298_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0298_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0298_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0298_t80,1,CURE PASSIVATION
dev_igbt_seq_0298_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0298_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0298_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0298_t80,5,STRIP RESIST
dev_igbt_seq_0366_t60,1,SOFT BAKE
dev_igbt_seq_0366_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0366_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0366_t60,4,CURE PASSIVATION
dev_igbt_seq_0366_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0366_t80,1,CURE PASSIVATION
dev_igbt_seq_0366_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0366_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0366_t80,4,DEPOSIT POLYSILICON
dev_igbt_seq_0366_t80,5,BACKSIDE ANNEAL
dev_igbt_seq_0695_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0695_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0695_t60,3,CURE PASSIVATION
dev_igbt_seq_0695_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0695_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0695_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0695_t80,2,DIELECTRIC ETCH VIA
dev_igbt_seq_0695_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0695_t80,4,CURE PASSIVATION
dev_igbt_seq_0695_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0816_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0816_t60,2,ALIGN MASK LEVEL 5
dev_igbt_seq_0816_t60,3,CURE PASSIVATION
dev_igbt_seq_0816_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0816_t60,5,DEVELOP PHOTORESIST
dev_igbt_seq_0816_t80,1,MEASURE PASSIVATION THICKNESS
dev_igbt_seq_0816_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0816_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0816_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0816_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0943_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0943_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0943_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0943_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0943_t60,5,CURE PASSIVATION
dev_igbt_seq_0943_t80,1,DEVELOP PHOTORESIST
dev_igbt_seq_0943_t80,2,CURE PASSIVATION
dev_igbt_seq_0943_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0943_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0943_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0246_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0246_t60,2,OPEN BOND PAD WINDOW
dev_igbt_seq_0246_t60,3,CURE PASSIVATION
dev_igbt_seq_0246_t60,4,POST EXPOSE BAKE
dev_igbt_seq_0246_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0246_t80,1,DEVELOP PHOTORESIST
dev_igbt_seq_0246_t80,2,CURE PASSIVATION
dev_igbt_seq_0246_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0246_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0246_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0566_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0566_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0566_t60,3,DEVELOP PHOTORESIST
dev_igbt_seq_0566_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0566_t60,5,CURE PASSIVATION
dev_igbt_seq_0566_t80,1,CURE PASSIVATION
dev_igbt_seq_0566_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0566_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0566_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0566_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0723_t60,1,CURE PASSIVATION
dev_igbt_seq_0723_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0723_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0723_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0723_t60,5,SOFT BAKE
dev_igbt_seq_0723_t80,1,DEVELOP PHOTORESIST
dev_igbt_seq_0723_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0723_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0723_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0723_t80,5,MEASURE PASSIVATION THICKNESS
dev_igbt_seq_0678_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0678_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0678_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0678_t60,4,CURE PASSIVATION
dev_igbt_seq_0678_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0678_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0678_t80,2,CURE PASSIVATION
dev_igbt_seq_0678_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0678_t80,4,DEVELOP PHOTORESIST
dev_igbt_seq_0678_t80,5,STRIP RESIST
dev_igbt_seq_0111_t60,1,CURE PASSIVATION
dev_igbt_seq_0111_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0111_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0111_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0111_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0111_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0111_t80,2,CURE PASSIVATION
dev_igbt_seq_0111_t80,3,METAL PATTERN INSPECTION
dev_igbt_seq_0111_t80,4,DEVELOP PHOTORESIST
dev_igbt_seq_0111_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0394_t60,1,SOFT BAKE
dev_igbt_seq_0394_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0394_t60,3,CURE PASSIVATION
dev_igbt_seq_0394_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0394_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0394_t80,1,SOFT BAKE
dev_igbt_seq_0394_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0394_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0394_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0394_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0556_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0556_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0556_t60,3,CURE PASSIVATION
dev_igbt_seq_0556_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0556_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0556_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0556_t80,2,CURE PASSIVATION
dev_igbt_seq_0556_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0556_t80,4,METAL PATTERN INSPECTION
dev_igbt_seq_0556_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0037_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0037_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0037_t60,3,CURE PASSIVATION
dev_igbt_seq_0037_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0037_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0037_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0037_t80,2,CURE PASSIVATION
dev_igbt_seq_0037_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0037_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0037_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0115_t60,1,CURE PASSIVATION
dev_igbt_seq_0115_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0115_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0115_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0115_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0115_t80,1,CURE PASSIVATION
dev_igbt_seq_0115_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0115_t80,3,SOFT BAKE
dev_igbt_seq_0115_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0115_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0412_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0412_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0412_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0412_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0412_t60,5,CURE PASSIVATION
dev_igbt_seq_0412_t80,1,CURE PASSIVATION
dev_igbt_seq_0412_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0412_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0412_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0412_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0241_t60,1,CURE PASSIVATION
dev_igbt_seq_0241_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0241_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0241_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0241_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0241_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0241_t80,2,DIELECTRIC ETCH VIA
dev_igbt_seq_0241_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0241_t80,4,CURE PASSIVATION
dev_igbt_seq_0241_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0337_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0337_t60,2,OPEN BOND PAD WINDOW
dev_igbt_seq_0337_t60,3,DEVELOP PHOTORESIST
dev_igbt_seq_0337_t60,4,STRIP RESIST
dev_igbt_seq_0337_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0337_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0337_t80,2,CURE PASSIVATION
dev_igbt_seq_0337_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0337_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0337_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0764_t60,1,CURE PASSIVATION
dev_igbt_seq_0764_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0764_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0764_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0764_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0764_t80,1,CURE PASSIVATION
dev_igbt_seq_0764_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0764_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0764_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0764_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0148_t60,1,SOFT BAKE
dev_igbt_seq_0148_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0148_t60,3,CURE PASSIVATION
dev_igbt_seq_0148_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0148_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0148_t80,1,CURE PASSIVATION
dev_igbt_seq_0148_t80,2,SOFT BAKE
dev_igbt_seq_0148_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0148_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0148_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0104_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0104_t60,2,CURE PASSIVATION
dev_ic_seq_0104_t60,3,POST EXPOSE BAKE
dev_ic_seq_0104_t60,4,CLEAN AFTER VIA ETCH
dev_ic_seq_0104_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0104_t80,1,STRIP RESIST
dev_ic_seq_0104_t80,2,CURE PASSIVATION
dev_ic_seq_0104_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0104_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0104_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0961_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0961_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0961_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0961_t60,4,DEPOSIT BARRIER METAL
dev_ic_seq_0961_t60,5,CURE PASSIVATION
dev_ic_seq_0961_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0961_t80,2,CURE PASSIVATION
dev_ic_seq_0961_t80,3,OPEN PAD WINDOW
dev_ic_seq_0961_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0961_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0820_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0820_t60,2,CURE PASSIVATION
dev_ic_seq_0820_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0820_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0820_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0820_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0820_t80,2,CURE PASSIVATION
dev_ic_seq_0820_t80,3,POST EXPOSE BAKE
dev_ic_seq_0820_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0820_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0183_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0183_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0183_t60,3,CURE PASSIVATION
dev_ic_seq_0183_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0183_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0183_t80,1,CURE PASSIVATION
dev_ic_seq_0183_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0183_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0183_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0183_t80,5,SOFT BAKE
dev_ic_seq_0675_t60,1,CURE PASSIVATION
dev_ic_seq_0675_t60,2,STRIP RESIST
dev_ic_seq_0675_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0675_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0675_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0675_t80,1,CURE PASSIVATION
dev_ic_seq_0675_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0675_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0675_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0675_t80,5,STRIP RESIST
dev_ic_seq_0885_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0885_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0885_t60,3,CURE PASSIVATION
dev_ic_seq_0885_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0885_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0885_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0885_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0885_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0885_t80,4,SOFT BAKE
dev_ic_seq_0885_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0735_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0735_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0735_t60,3,CURE PASSIVATION
dev_ic_seq_0735_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0735_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0735_t80,1,CURE PASSIVATION
dev_ic_seq_0735_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0735_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0735_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0735_t80,5,DEPOSIT POLYSILICON
dev_ic_seq_0810_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0810_t60,2,CURE PASSIVATION
dev_ic_seq_0810_t60,3,POST EXPOSE BAKE
dev_ic_seq_0810_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0810_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0810_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0810_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0810_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0810_t80,4,POST EXPOSE BAKE
dev_ic_seq_0810_t80,5,CURE PASSIVATION
dev_ic_seq_0473_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0473_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0473_t60,3,CURE PASSIVATION
dev_ic_seq_0473_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0473_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0473_t80,1,CURE PASSIVATION
dev_ic_seq_0473_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0473_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0473_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0473_t80,5,SOFT BAKE
dev_ic_seq_0716_t60,1,CURE PASSIVATION
dev_ic_seq_0716_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0716_t60,3,POST EXPOSE BAKE
dev_ic_seq_0716_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0716_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0716_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0716_t80,2,SOFT BAKE
dev_ic_seq_0716_t80,3,CURE PASSIVATION
dev_ic_seq_0716_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0716_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0411_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0411_t60,2,CURE PASSIVATION
dev_ic_seq_0411_t60,3,POST EXPOSE BAKE
dev_ic_seq_0411_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0411_t60,5,STRIP RESIST
dev_ic_seq_0411_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0411_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0411_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0411_t80,4,SOFT BAKE
dev_ic_seq_0411_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0938_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0938_t60,2,CURE PASSIVATION
dev_ic_seq_0938_t60,3,POST EXPOSE BAKE
dev_ic_seq_0938_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0938_t60,5,STRIP RESIST
dev_ic_seq_0938_t80,1,OPEN PAD WINDOW
dev_ic_seq_0938_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0938_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0938_t80,4,CURE PASSIVATION
dev_ic_seq_0938_t80,5,STRIP RESIST
dev_ic_seq_0329_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0329_t60,2,CURE PASSIVATION
dev_ic_seq_0329_t60,3,POST EXPOSE BAKE
dev_ic_seq_0329_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0329_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0329_t80,1,STRIP RESIST
dev_ic_seq_0329_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0329_t80,3,CURE PASSIVATION
dev_ic_seq_0329_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0329_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0570_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0570_t60,2,CURE PASSIVATION
dev_ic_seq_0570_t60,3,DIELECTRIC ETCH VIA
dev_ic_seq_0570_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0570_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0570_t80,1,CURE PASSIVATION
dev_ic_seq_0570_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0570_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0570_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0570_t80,5,POST EXPOSE BAKE
dev_ic_seq_0368_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0368_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0368_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0368_t60,4,CURE PASSIVATION
dev_ic_seq_0368_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0368_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0368_t80,2,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0368_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0368_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0368_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0644_t60,1,CURE PASSIVATION
dev_ic_seq_0644_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0644_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0644_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0644_t60,5,POST EXPOSE BAKE
dev_ic_seq_0644_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0644_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0644_t80,3,CURE PASSIVATION
dev_ic_seq_0644_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0644_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0506_t60,1,DIELECTRIC ETCH VIA
